user_id,total_buy,total_sell,net_amount,num_trades,num_markets
0x08b230fad6f98257e7f284168426d8d32edc9ff3,51.339811,51.16239000000001,0.17742099999998828,2,1
0x08d3b12aa3f170af0beb15cad85423bc7d17a3ea,189525.18999999994,0.0,189525.18999999994,1999,1
0x08d6c05ec58764bd4fae4ff68dbb5e2962dc48aa,9.99999999999993,3.7402,6.259799999999931,10,5
0x08d9ea5e94e4f5aa6dd15a9b4047431e0a0a4d7c,51.359998,51.30396,0.05603800000000092,2,1
0x08e79fded34d233b14078e120cf50f37175135eb,1.035,0.0,1.035,1,1
0x08ef3ea43bb45e3cee4ea74844450b89b2263f76,9.99999,9.97997,0.020020000000000593,2,1
0x08fa10061b2b2d705837816b9c690b505f2b0201,6004.981,0.0,6004.981,2,1
0x08febb00595266602106eff73eeb640df27b5ba3,42629.327999999994,0.0,42629.327999999994,11988,1
0x0911dbc3b81d296af84ef26048b621a1e44fd441,0.9999940000000002,0.0,0.9999940000000002,1,1
0x0924588df156a51f021cd3cd2c1ec85d5647d8ba,4795.196004000001,0.0,4795.196004000001,1998,1
0x092c3b59483103e8c9d80adc7311f87ab60d1241,0.7799860000000001,0.7722,0.007786000000000071,2,1
0x09399666162394901a5e90713caf7549e1705e4f,1.0999979999999998,1.17276,-0.07276200000000022,2,1
0x0941eba3aaf1f4bd21236d79bdd3add12ab68d06,0.0,0.132,-0.132,2,1
0x0949cbee146ce87d05f9cb30327f24453b4f51fd,17.78,0.0,17.78,5,1
0x09598ceadf30c20c30ea07e9388db0e48d56557c,126279.71374999998,0.0,126279.71374999998,2005,1
0x0963a8378b9cb850d95f7502b863b31b795c27da,0.319968,0.3168,0.0031679999999999486,2,1
0x096aa9a7bf22c661540f22a68af675627ab6bd16,956545.7280000001,0.0,956545.7280000001,9994,1
0x096c6d0a8c4f75a3c7de0fa3cf38b39d1744c6ff,14.999998,0.0,14.999998,1,1
0x097126841e4de907a5790648e093ee5f80835ec3,58362.59999999999,71.03439,58291.56560999999,2000,2
0x09757ccc77155a2729f897db00a8a2a5d36406a4,20.679299999999998,20.6586,0.020699999999997942,2,1
0x0977b497e08752efabb20816bde3ca7581dd37f9,189619.42999999996,0.0,189619.42999999996,2004,1
0x098aa3d53ca69f703cfb44ecea4cb52e73bb0d28,5.5,0.0,5.5,1,1
0x0990ec33feb92bec5c9b882786fd04af3002555f,59321.224140000006,0.0,59321.224140000006,7999,1
0x099332d76ec61c6926a7b3bf5e24e17cd1a3425f,101.99960399999999,98.69405,3.3055539999999866,3,2
0x09ca188ebcefbe9ff5256407be270e8ea55c17a2,63081.430850000004,0.0,63081.430850000004,2001,1
0x09cb694f3cc67122d12c2b2ef588ea7717962c6c,13.999986,13.96797,0.03201600000000049,2,1
0x09e8246fdf5eb4348cc3d2410b90b27bb26b984c,0.9999989999999999,0.998,0.001998999999999862,2,1
0x0a147100954f3371d891565bd0912179370a7b6d,189525.18999999994,0.0,189525.18999999994,1999,1
0x0a1bdecc9013edda2313a12a4d1d9eafa6ced57d,0.0,0.068,-0.068,1,1
0x0a2787cc4aabaf05d8be89d6efd684ab96dcdef0,99899.95404599997,99478.32209999999,421.6319459999795,3996,1
0x0a2bb43bbb90cbaa608f54e5ab9fe779fdfad5ac,5635.706,29.91,5605.796,2,1
0x0a390e503cd253972112bd7c88b06257bdc1b87c,14.149756000000002,14.133239999999999,0.01651600000000286,2,1
0x0a4acb4eebb5e1fad0bd7b0ff6d51e0116833129,4.769998999999999,47.07640000000001,-42.30640100000001,5,1
0x0a7802dac561fc4fa0b854c110fe4fcf2fbb6378,333.92036,0.0,333.92036,5,1
